id,type,created_at,completed_at,account_id,user_id,amount,details,canceled_at,processed_at,user_nonce,idem,profile_id,currency
16a80aba-2801-4e5b-bdc3-2577e62b9fd2,withdraw,2022-08-25 12:29:27.911807+00,2022-08-25 12:34:35.075077+00,18f6683f-65f0-425d-86ce-f8be39c22b61,52e6af9560df9f1c7a0000ca,2.24577419,"{'fee': '0.000315', 'network': 'ethereum', 'subtotal': '2.24545919', 'sent_to_address': '0x170965F9C2c1C22573a620a7B778B0185eC9db23', 'coinbase_account_id': 'c162e562-8c78-5d39-834f-89e0ccd18e48', 'crypto_transaction_hash': '2d824d48f394ce516442585c249184e84c9e5e285bfa8f991f71520cdb1d31fd', 'tx_service_transaction_id': '616863280', 'coinbase_payment_method_id': ''}",,2022-08-25 12:34:35.083735+00,1661430530747,ac39efdf-d780-4820-8740-94846a077d68,827349a7-96d0-455b-8e05-0f93ea171963,ETH
d3523b57-d8b4-4f46-8b81-8cfc3259887e,deposit,2022-08-24 18:43:54.83234+00,2022-08-24 18:43:56.089413+00,ae0232d9-1e01-4b91-b82c-1cf390aac9e9,52e6af9560df9f1c7a0000ca,10000.00000000,"{'network': 'ethereum', 'crypto_address': '704b6d1c8129477baf8a1b4b2668ba4926c7bf8a', 'coinbase_account_id': '4c3ea458-9e48-545e-99f5-70fe86e50bdb', 'crypto_transaction_hash': '0b90aa4b3762809d9d652310384adccf87beb98ca22de9849013dcdd8cd3289e', 'tx_service_transaction_id': '614245434', 'coinbase_payment_method_id': ''}",,2022-08-24 18:43:56.089413+00,,ecfcdcae-d328-59e5-aa10-31de343e807b,827349a7-96d0-455b-8e05-0f93ea171963,AGLD
a0fc7449-73cd-4157-a203-602b17b2e66c,withdraw,2022-08-01 03:47:42.393716+00,2022-08-01 03:51:21.320175+00,18f6683f-65f0-425d-86ce-f8be39c22b61,52e6af9560df9f1c7a0000ca,1.19218000,"{'fee': '0.00021', 'network': 'ethereum', 'subtotal': '1.19197', 'sent_to_address': '0x28679A1a632125fbBf7A68d850E50623194A709E', 'coinbase_account_id': 'c162e562-8c78-5d39-834f-89e0ccd18e48', 'crypto_transaction_hash': '9c3a06584a7c8a1c5372e06b529fdc6a1aba70a34fc8a3e6d42351d9ade5c9fa', 'tx_service_transaction_id': '552804548', 'coinbase_payment_method_id': ''}",,2022-08-01 03:51:21.328917+00,1659325506800,38c5e42f-a0e7-4f50-b1b6-760510fa8935,827349a7-96d0-455b-8e05-0f93ea171963,ETH
4811af5a-5302-48e0-9256-ce81e81e2fec,withdraw,2022-08-01 03:43:35.030601+00,2022-08-01 03:45:02.709167+00,c0ff3e49-1ab4-429d-90f3-4177fc9b67b2,52e6af9560df9f1c7a0000ca,38.92799900,"{'fee': '0.000005', 'network': 'solana', 'subtotal': '38.927994', 'sent_to_address': '9AXiVZn4sXQ9gKrdABZJvX5iByDENV9cL4SKCyLqYsex', 'coinbase_account_id': '6bdb9c8c-74b5-51cf-b185-7eca9a3ff57e', 'crypto_transaction_hash': 'gkkuRjJC2DL753AMQCwvC1FLYMTXCrfCBPaBPpVzvMs2TzHskMR2ajzZAFD8XDUrNhMFKmdU9dwQBKvcAbSDkRR', 'tx_service_transaction_id': '552797360', 'coinbase_payment_method_id': ''}",,2022-08-01 03:45:02.716804+00,1659325341939,697942f0-2c45-4186-8a3b-bcbe3042b84b,827349a7-96d0-455b-8e05-0f93ea171963,SOL
4544dd58-20dd-4327-a6ab-befba28cd5a8,deposit,2022-07-17 01:17:20.501453+00,2022-07-17 01:17:26.858436+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,1000.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-07-17T01:17:21Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': '5b8620b8-f80e-5b15-bcd4-dc9acaef7196', 'coinbase_transaction_id': '62d36326e340f7000190f29b', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-07-17 01:17:26.858436+00,1658020609994,,827349a7-96d0-455b-8e05-0f93ea171963,USD
b98944cb-9754-4b66-b366-f9c9b41fba60,deposit,2022-07-10 23:52:49.833818+00,2022-07-10 23:52:55.442003+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,1000.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-07-10T23:52:50Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': '41b73651-73b2-5598-b4ee-4759d026c271', 'coinbase_transaction_id': '62cb6656bb0caf0001c207e9', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-07-10 23:52:55.442003+00,1657497162874,,827349a7-96d0-455b-8e05-0f93ea171963,USD
ca018f53-5372-47a2-ae85-5b77273a7053,withdraw,2022-06-03 22:34:55.283119+00,2022-06-03 22:41:09.333833+00,18f6683f-65f0-425d-86ce-f8be39c22b61,52e6af9560df9f1c7a0000ca,2.25163800,"{'fee': '0.001638', 'subtotal': '2.25', 'sent_to_address': '0x28679A1a632125fbBf7A68d850E50623194A709E', 'coinbase_account_id': 'c162e562-8c78-5d39-834f-89e0ccd18e48', 'crypto_transaction_hash': '8a6bdfba9d12af3799811ec97cb7c5689c1b50eb964509ad1379b0a86b5748f3', 'tx_service_transaction_id': '457825904', 'coinbase_payment_method_id': ''}",,2022-06-03 22:41:09.341322+00,1654295622347,26394ab4-554f-41a4-bf97-3034c856eb93,827349a7-96d0-455b-8e05-0f93ea171963,ETH
c946fda2-10c5-45b8-a265-18ea6aab9482,deposit,2022-06-01 22:17:01.671315+00,2022-06-01 22:17:13.95628+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,1300.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-06-01T22:17:02Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': '387a4911-c2d4-5512-9eb2-f46696a718b4', 'coinbase_transaction_id': '6297e5699a7db40001413a6f', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-06-01 22:17:13.95628+00,1654121814530,,827349a7-96d0-455b-8e05-0f93ea171963,USD
d38f2fd6-fc95-4ccd-a286-9f4ea9b385ac,withdraw,2022-05-30 16:21:30.121014+00,2022-05-30 16:27:49.441762+00,18f6683f-65f0-425d-86ce-f8be39c22b61,52e6af9560df9f1c7a0000ca,1.00090300,"{'fee': '0.000903', 'subtotal': '1', 'sent_to_address': '0x28679A1a632125fbBf7A68d850E50623194A709E', 'coinbase_account_id': 'c162e562-8c78-5d39-834f-89e0ccd18e48', 'crypto_transaction_hash': '7f140e90d1e9aad055c8fd36904d846c00c6d65f86445edfcd83c0a8ddbc7ae2', 'tx_service_transaction_id': '451277892', 'coinbase_payment_method_id': ''}",,2022-05-30 16:27:49.449687+00,1653927636495,7c822392-d078-471a-9714-adbb02c40658,827349a7-96d0-455b-8e05-0f93ea171963,ETH
3e29ff59-0b7c-46ea-a87a-4760940ed46f,deposit,2022-05-18 18:57:24.145923+00,2022-05-18 18:57:35.749545+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,2000.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-05-18T18:57:24Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': 'a1a9773f-98e4-58dd-8ba7-d715d25f3761', 'coinbase_transaction_id': '6285419f3957fd0001c99c39', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-05-18 18:57:35.749545+00,1652900236416,,827349a7-96d0-455b-8e05-0f93ea171963,USD
69087542-1b83-4a6d-a6da-d698e90ea8ed,deposit,2022-05-09 14:16:50.559864+00,2022-05-09 14:16:55.909953+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,1000.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-05-09T14:16:51Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': 'eb513531-40c3-5645-8100-e124b6e17d63', 'coinbase_transaction_id': '6279225785131d00014025ee', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-05-09 14:16:55.909953+00,1652105804655,,,
aec45535-c466-447c-ac6b-d1d396774f27,withdraw,2022-05-05 05:04:48.805625+00,2022-05-05 05:04:50.148245+00,18f6683f-65f0-425d-86ce-f8be39c22b61,52e6af9560df9f1c7a0000ca,0.03400000,"{'coinbase_account_id': 'c162e562-8c78-5d39-834f-89e0ccd18e48', 'coinbase_transaction_id': '62735af149a8790001d07c7f', 'coinbase_payment_method_id': ''}",,,,,,
72c3c49a-6444-4493-a506-3ba95c65e426,withdraw,2022-04-30 15:52:19.393026+00,2022-04-30 15:55:35.657232+00,18f6683f-65f0-425d-86ce-f8be39c22b61,52e6af9560df9f1c7a0000ca,12.00073500,"{'fee': '0.000735', 'subtotal': '12', 'sent_to_address': '0x7039813983ba47a5A46B19f3a269aeF5C6c75ABF', 'coinbase_account_id': 'c162e562-8c78-5d39-834f-89e0ccd18e48', 'crypto_transaction_hash': '4ef4f368d1d6676679f683bd09a9417aaf7cd7624a5c95363ef9b9b2d2c3ae40', 'tx_service_transaction_id': '412110596', 'coinbase_payment_method_id': ''}",,2022-04-30 15:55:35.664137+00,1651333905698,5a0773f2-9b44-4569-983c-89061bf323fc,,
d16d9fc1-e825-47a7-9ee4-799758adff22,deposit,2022-04-27 16:26:24.605382+00,2022-04-27 16:26:26.581765+00,0d6efcbe-c299-49fc-b37a-809efb60f536,52e6af9560df9f1c7a0000ca,35382.82730700,"{'crypto_address': '39283bf42e62a1486a8198daa5704feb36350d3a', 'coinbase_account_id': '49d045ea-75b2-57ef-b1c4-d690596f0411', 'crypto_transaction_hash': '5042b5c1a2f090f0e620f72784db93b97c950fded5501fbee05f2c0daac772fd', 'tx_service_transaction_id': '410317872', 'coinbase_payment_method_id': ''}",,2022-04-27 16:26:26.581765+00,,18588ab3-cab9-5fd9-bb2d-051d8eec13b5,,
35c27963-3959-4aaa-aa98-24213bd929f5,withdraw,2022-04-12 06:59:43.92957+00,2022-04-12 06:59:46.527794+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,250000.00000000,"{'coinbase_payout_at': '2022-04-16T06:59:45Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_withdrawal_id': '6255236166aed1000196861d', 'coinbase_transaction_id': '625523605c163d0001b4aa09', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,,1649746757150,,,
b2490d66-be22-48b9-b95f-5a570801d657,deposit,2022-04-12 06:57:42.430409+00,2022-04-12 06:57:43.610396+00,0d6efcbe-c299-49fc-b37a-809efb60f536,52e6af9560df9f1c7a0000ca,250000.00000000,"{'crypto_address': '659bd38b9a40314afebf85ce8aa5a14b865c095f', 'coinbase_account_id': '49d045ea-75b2-57ef-b1c4-d690596f0411', 'crypto_transaction_hash': '96ea3481ca6e3379649b095a76a0a01ad388184782696c07a32f28b80b3f2ac6', 'tx_service_transaction_id': '390074809', 'coinbase_payment_method_id': ''}",,2022-04-12 06:57:43.610396+00,,58a54852-af7f-58a3-b5d5-3db41e8f62d1,,
8d09fe52-d8fb-47de-841b-e2257acc60ad,withdraw,2022-04-10 01:02:19.710545+00,2022-04-10 01:02:22.20127+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,250000.00000000,"{'coinbase_payout_at': '2022-04-16T01:02:21Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_withdrawal_id': '62522c9d2c8a210001acc969', 'coinbase_transaction_id': '62522c9cc03f160001d54f44', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,,1649552001894,,,
410a17ce-8507-41bc-9c9b-acf3fb2ae9bb,deposit,2022-04-10 00:29:14.158852+00,2022-04-10 00:32:51.754477+00,0d6efcbe-c299-49fc-b37a-809efb60f536,52e6af9560df9f1c7a0000ca,249999.00000000,"{'crypto_address': 'beae2cf37a018483cac535fa1b069fab0bd358dd', 'coinbase_account_id': '49d045ea-75b2-57ef-b1c4-d690596f0411', 'crypto_transaction_hash': '7bf23e9e25d2372e8620964bb77e32b31a16fb47e4b307771099044380fa7d5a', 'tx_service_transaction_id': '388419887', 'coinbase_payment_method_id': ''}",,2022-04-10 00:32:51.754477+00,,398ab449-ef72-52a8-884c-ac3b1be8840d,,
6fe83f6c-65b6-46d2-9a5b-6500342718ee,deposit,2022-04-10 00:10:19.618663+00,2022-04-10 00:14:18.603468+00,0d6efcbe-c299-49fc-b37a-809efb60f536,52e6af9560df9f1c7a0000ca,1.00000000,"{'crypto_address': '92f4cbcd4c4bc5ac27ac3d1d5b6b85fb1058cabb', 'coinbase_account_id': '49d045ea-75b2-57ef-b1c4-d690596f0411', 'crypto_transaction_hash': '6020f649ea10afab54421ed61f2947dee8b03d985af4894e31cbd08d3512d4d9', 'tx_service_transaction_id': '388410755', 'coinbase_payment_method_id': ''}",,2022-04-10 00:14:18.603468+00,,5e87f10b-83f4-5b28-94a4-00f622edeae9,,
e5ea9cde-a76d-486c-a415-d6ab4dc03780,withdraw,2022-03-29 00:31:10.658106+00,2022-03-29 01:04:15.477738+00,48467eb1-ef2b-4af6-893f-e21c218f76bf,52e6af9560df9f1c7a0000ca,0.09773196,"{'fee': '0.00000196', 'subtotal': '0.09773', 'sent_to_address': '3KN8fbmTSiLqmykfxUPmSMtRYdiSnvvadw', 'coinbase_account_id': '8accb733-7f09-5e4f-b3d0-62027da985bb', 'crypto_transaction_hash': '1f7b5151a0a9f2fad16db9c62cbb6a5b5b8699a61fa85e4281c64be78b9551a0', 'tx_service_transaction_id': '378881811', 'coinbase_payment_method_id': ''}",,2022-03-29 01:04:15.488208+00,1648513756087,ad4314b3-c0ad-4c25-ab99-9205b2bee7f2,,
4bb69e21-016b-4920-b1e5-7ac363db240d,deposit,2022-03-28 16:06:38.014757+00,2022-03-28 16:06:47.328584+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,1000.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-03-28T16:06:38Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': 'a794ac7d-a667-5dff-8bcc-6f3faa1f1db7', 'coinbase_transaction_id': '6241dd16c686f80001cdcf11', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-03-28 16:06:47.328584+00,1648483593841,,,
a9226337-9950-46c4-94d5-87ad73b9452b,deposit,2022-03-28 00:22:03.640914+00,2022-03-28 00:22:10.171985+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,1000.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-03-28T00:22:04Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': '422ddaca-562d-5d09-b15b-8249add51e59', 'coinbase_transaction_id': '6240ffb1125cf80001ef8bc7', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-03-28 00:22:10.171985+00,1648426919293,,,
bab9e6c7-ce76-4188-991c-4c066581cc35,withdraw,2022-03-12 01:25:58.749553+00,2022-03-12 01:34:33.804955+00,18f6683f-65f0-425d-86ce-f8be39c22b61,52e6af9560df9f1c7a0000ca,0.30056700,"{'fee': '0.000567', 'subtotal': '0.3', 'sent_to_address': '0x28679A1a632125fbBf7A68d850E50623194A709E', 'coinbase_account_id': 'c162e562-8c78-5d39-834f-89e0ccd18e48', 'crypto_transaction_hash': 'f44610227cc70cad38ab8c0cc261107de9e0bfb573c792eb285b4dde88e1ace0', 'tx_service_transaction_id': '365777443', 'coinbase_payment_method_id': ''}",,2022-03-12 01:34:33.813075+00,1647048313783,85c9a17b-5747-4f71-986c-780669c191e1,,
aaed11aa-b5d7-49f9-a13a-69602de4e593,deposit,2022-03-11 02:34:46.481543+00,2022-03-11 02:34:53.570967+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,640.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-03-11T02:34:46Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': 'b6f3b276-c60d-51ab-8ab6-90a8b30327ff', 'coinbase_transaction_id': '622ab54c247ab8000190f512', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-03-11 02:34:53.570967+00,1646966082212,,,
3728e5c7-7206-4e8b-9619-5e8da22035ac,deposit,2022-03-11 02:34:23.114308+00,2022-03-11 02:34:28.549432+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,800.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-03-11T02:34:23Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': '0fcd5280-1cde-59af-9f85-ec108e514934', 'coinbase_transaction_id': '622ab533bdb5d40001c0f77b', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-03-11 02:34:28.549432+00,1646966057161,,,
f241bf96-2ec7-497e-a7b6-e7392cd4972a,deposit,2022-03-02 07:27:47.731373+00,2022-03-02 07:27:53.156164+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,800.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-03-02T07:27:48Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': 'e3831dd8-0067-52c9-b879-86e9995051b2', 'coinbase_transaction_id': '621f1c783697eb00019f6a10', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-03-02 07:27:53.156164+00,1646206062925,,,
ca89a49f-064f-4ff7-956a-0b3d762e1a10,deposit,2022-02-16 19:31:12.184516+00,2022-02-16 19:31:21.650492+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,500.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-02-16T19:31:12Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': '7cb12786-20fd-5f37-b38a-4ad8642dc86a', 'coinbase_transaction_id': '620d5109fa46060001f1a968', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-02-16 19:31:21.650492+00,1645039866391,,,
6fddc2ed-ff28-40c8-9af0-b86b65ecb0c6,deposit,2022-01-25 23:33:04.58134+00,2022-01-25 23:33:09.637414+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,500.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-01-25T23:33:04Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': '9366d602-e2e6-591b-a115-7d685acdc9c7', 'coinbase_transaction_id': '61f088b40b2a4a0001be06b2', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-01-25 23:33:09.637414+00,1643153578167,,,
15199cc4-7a5e-432d-9081-6934616b6ba6,deposit,2022-01-11 20:12:27.127493+00,2022-01-11 20:12:32.366552+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,1000.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2022-01-11T20:12:27Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': 'c69cb224-8530-5253-b8c1-9bc3870378ae', 'coinbase_transaction_id': '61dde4af1ca76a000114b590', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2022-01-11 20:12:32.366552+00,1641931940575,,,
b149326b-d21f-4261-9a1c-040d34d64e36,deposit,2021-12-31 02:42:25.635961+00,2021-12-31 02:42:31.971266+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,500.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2021-12-31T02:42:25Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': '5b618f55-94ab-5f78-a273-e41932c74ba5', 'coinbase_transaction_id': '61ce6e17998ebf000178bf0e', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2021-12-31 02:42:31.971266+00,1640918541712,,,
3b691c5b-81b0-48fe-9f22-b3fac26a5ea4,deposit,2021-12-21 01:52:10.081123+00,2021-12-21 01:52:18.699808+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,1050.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2021-12-21T01:52:10Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': '929a77c8-e3a8-57a5-8e64-534fc496adbf', 'coinbase_transaction_id': '61c133525c978100018326d7', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2021-12-21 01:52:18.699808+00,1640051523531,,,
bd045399-5e87-4971-aa12-a7566f2ff520,deposit,2021-12-16 20:01:44.55291+00,2021-12-16 20:01:52.493604+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,500.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2021-12-16T20:01:44Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': 'e8db6dcb-4bc2-5ad4-bdb1-ffe6bf40588b', 'coinbase_transaction_id': '61bb9b2f6062d70001861818', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2021-12-16 20:01:52.493604+00,1639684895708,,,
988b1f3f-e635-49b2-a37e-8704c7bd8cf7,withdraw,2021-11-19 17:11:00.854564+00,2021-11-19 17:27:02.840319+00,1828740a-9f7f-4490-a1bb-dc792aa45bf3,52e6af9560df9f1c7a0000ca,101.88142000,"{'fee': '0.00142', 'subtotal': '101.88', 'sent_to_address': 'tz1Mt1D6SJadxyAA6CScQPHWL5bE6yJJfaga', 'coinbase_account_id': '0126577e-e2c2-59c0-96f9-e447ab078e6e', 'crypto_transaction_hash': 'ooo55MZWntDgrR1Y4fQZs1wXeT4cgSAJfoLAcTVT9WXooaca7vc', 'tx_service_transaction_id': '229638071', 'coinbase_payment_method_id': ''}",,2021-11-19 17:27:02.861374+00,1637340293439,6e19e92d-ee64-4399-a641-4897181df8b0,,
f8d59e40-3c94-44f4-8185-947a8b0e3b66,deposit,2021-11-16 16:42:30.003231+00,2021-11-16 16:42:37.241868+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,500.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2021-11-16T16:42:30Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': 'dabcd00c-1fe5-53e3-8fb7-7dcecd066bef', 'coinbase_transaction_id': '6193df7c952d52000116b6c1', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2021-11-16 16:42:37.241868+00,1637080944784,,,
7db16ae2-8c64-4372-8339-f164cd85fa80,deposit,2021-11-12 07:09:25.770473+00,2021-11-12 07:09:32.427838+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,600.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2021-11-12T07:09:26Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': '1e4e73e3-2549-5ff7-b1f8-52a71ebd8011', 'coinbase_transaction_id': '618e132c64cd200001cc2c9e', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2021-11-12 07:09:32.427838+00,1636700962046,,,
8f5a31d2-da43-4528-a2a2-88af5e1361df,withdraw,2021-10-22 20:14:19.748511+00,2021-10-22 20:14:55.460593+00,0d6efcbe-c299-49fc-b37a-809efb60f536,52e6af9560df9f1c7a0000ca,4749.63553600,"{'fee': '9.635536', 'subtotal': '4740', 'sent_to_address': '0xBfc5F742b3961ec34C3d72B6B10B681E0d6ad2CA', 'coinbase_account_id': '49d045ea-75b2-57ef-b1c4-d690596f0411', 'coinbase_withdrawal_id': '61731b9efa2f30094ea4796c', 'coinbase_transaction_id': '61731b9c3f42ac00010015d4', 'crypto_transaction_hash': 'f18fd1ece7a322d26b4b3de18b95c3bfc551dbbd537fe78a5d4793173a9cfdb0', 'coinbase_payment_method_id': ''}",,2021-10-22 20:14:55.474108+00,1634933558637,,,
7a2357f2-4288-4bcd-9203-87bd442fa7f9,deposit,2021-10-18 19:05:31.803634+00,2021-10-18 19:05:39.105565+00,98a59f43-dfa0-4196-996e-73538701c8a3,52e6af9560df9f1c7a0000ca,5000.00000000,"{'is_instant_usd': 'true', 'coinbase_payout_at': '2021-10-18T19:05:32Z', 'coinbase_account_id': 'eefe61b4-2454-5974-afcb-e0e4cf3ec374', 'coinbase_deposit_id': 'b3398647-047f-577a-8461-dcad3e92e314', 'coinbase_transaction_id': '616dc582bd0d210001be7875', 'coinbase_payment_method_id': 'b6fac779-562b-5d69-a7cc-d2cbce82cdcc', 'coinbase_payment_method_type': 'ach_bank_account'}",,2021-10-18 19:05:39.105565+00,1634583924587,,,
